t,theta,w
   0.0000000000000000      ,  0.51859877524439624      ,   0.0000000000000000     
   4.7199999999999998      ,   1.5628449791816130      , -0.27800711007338541     
   9.4399999999999995      ,  -3.7714896661600794      , -0.99600361427803474     
   14.160000000000000      ,  -5.3662253424044541      , -0.18420937703406459     
   28.280000000000001      ,  -2.7974043510128692      , -0.79719794840914227     
   33.000000000000000      ,   1.7110696633348550      ,   1.0925246488497682     
   37.719999999999999      ,  -3.2901022844490448      , -0.84358104707071735     
   42.439999999999998      ,  -4.7396132233098403      , -0.52624932904457467     
   51.840000000000003      ,  -5.2907200048993435      , -0.12046735721559862     
   56.560000000000002      ,  -3.0298958895727028      , -0.44409833987442904     
   61.280000000000001      ,   1.9001816187012721      ,  0.99556104125235978     
   66.000000000000000      ,  -3.2740215039151730      , -0.85643691660262988     
   75.400000000000006      ,  -3.9152550722694115      ,  -1.0958032068970178     
   80.120000000000005      ,  -5.2451947682217597      , -0.10280622533379666     
   84.840000000000003      ,  -3.0913247701489732      , -0.48735376749466108     
   89.560000000000002      ,   1.3991100766177094      ,   1.2632199656703860     
   103.68000000000001      ,  -3.5137432257398045      ,  -1.0336107637010696     
   108.40000000000001      ,  -5.4374801336429526      , -0.28505573745899065     
   113.12000000000000      ,  -2.8539736924480348      , -0.29886417894217243     
   127.24000000000001      ,   3.2618878946976064      ,  0.82247252079664479     
   131.96000000000001      ,   4.4804573433429447      ,  0.43619226092758412     
   136.68000000000001      ,   4.0832977459727440      ,   1.2154563184947202     
   141.40000000000001      ,   5.1156014291029557      ,   7.8263378170668280E-002
   150.80000000000001      ,   2.0349472852144452      ,  -1.2048680280743831     
   155.52000000000001      ,   1.2660247950084311      ,  -5.8614764621522847E-002
   160.24000000000001      ,  -3.3739275846877952      , -0.70390379076077236     
   164.96000000000001      ,  -4.5486611162246353      , -0.46761010667758596     
   174.36000000000001      ,  -5.1493854019077645      ,  -6.3943925055929163E-002
   179.08000000000001      ,  -3.2061006787063655      , -0.58099542868767007     
   183.80000000000001      , -0.72709594799826616      ,   1.7923827070447020     
   188.52000000000001      ,  -2.1388421160486990      , -0.11841142535161729     
   202.64000000000001      ,   3.0483135736863440      ,  0.46181065212237882     
   207.36000000000001      ,  -1.7382970414497376      ,  -1.0821755506060908     
   212.08000000000001      ,   3.2877117853686739      ,  0.84523817863981276     
   226.20000000000002      ,   5.2807736461769519      ,  0.11629763878988569     
   230.92000000000002      ,   3.0435574679085788      ,  0.45347843230527135     
