t,theta,w
   0.0000000000000000      ,  0.52259877555080136      ,   0.0000000000000000     
   4.7199999999999998      ,   1.5604832110723992      , -0.27826957826236776     
   9.4399999999999995      ,  -3.7691247523668983      , -0.99415502008486134     
   14.160000000000000      ,  -5.3678400870670782      , -0.18578556028716001     
   28.280000000000001      ,  -2.7802772220286713      , -0.79605646455735246     
   33.000000000000000      ,   1.8010533047637447      ,   1.0443221036583488     
   37.719999999999999      ,  -3.2886192857701260      , -0.85438616621928054     
   42.439999999999998      ,  -4.7825905355339176      , -0.53554814377481386     
   51.840000000000003      ,  -5.3266829047128876      , -0.14301281880747654     
   56.560000000000002      ,  -2.9840037625033125      , -0.40892136830371278     
   61.280000000000001      ,   2.1944144868705604      ,  0.87487787803801698     
   66.000000000000000      ,  -3.1207302534468377      , -0.83243305037721693     
   75.400000000000006      , -0.88186188155328216      ,  0.32534254968372828     
   80.120000000000005      ,   2.9001649926041866      ,  0.33711535194444336     
   84.840000000000003      ,  -2.6246357108388900      , -0.80170713162794849     
   89.560000000000002      ,   2.3822701087414311      ,  0.80735374691229456     
   103.68000000000001      ,  -2.9980409991226136      , -0.60705087877800468     
   108.40000000000001      ,   1.3866617426168248      ,   1.2775487658763764     
   113.12000000000000      ,  -3.2293390210528088      , -0.77222421155625875     
   127.24000000000001      ,  -5.4334431897280320      , -0.26583577001618208     
   131.96000000000001      ,  -2.8514970625943157      , -0.30423677419840611     
   136.68000000000001      ,   2.8152070880510323      ,  0.80841877406460205     
   141.40000000000001      ,  -1.6027570879014270      ,  -1.1380648166924523     
   150.80000000000001      ,   4.5225056995666542      ,  0.44635945747043682     
   155.52000000000001      ,   4.0433786086982639      ,   1.1902871777000326     
   160.24000000000001      ,   5.1407614992040180      ,   7.6234440645467749E-002
   164.96000000000001      ,   3.2285351748239455      ,  0.58674048368019138     
   174.36000000000001      ,   1.9275237260855016      ,   7.0693482242679323E-002
   179.08000000000001      ,  -3.8647208169482630      ,  -1.1236496751131413     
   183.80000000000001      ,  -5.2676625964158177      , -0.11053042447895881     
   188.52000000000001      ,  -3.0667733526596304      , -0.46407954657673034     
   202.64000000000001      ,  -4.6203446737622977      , -0.48126308367587045     
   207.36000000000001      ,  -3.9757782146302723      ,  -1.1336977281254794     
   212.08000000000001      ,  -5.2061482148914129      ,  -9.8521889436514187E-002
   226.20000000000002      ,  -2.9357547001290505      , -0.56612634828155617     
   230.92000000000002      ,   1.8948129932009907      ,   1.0017032431742332     
   235.64000000000001      ,  -3.2709471943408506      , -0.85910882797206978     
   240.36000000000001      ,  -4.7003379952764597      , -0.51676903362646398     
   249.76000000000002      ,  -5.2581514386482251      , -0.10393022887081577     
   254.48000000000002      ,  -3.0711224767139966      , -0.47590651249418592     
   259.19999999999999      ,   1.5627186593329230      ,   1.1755290458345253     
   263.92000000000002      ,  -3.2736580663112980      , -0.81305858659067098     
   273.31999999999999      ,  -4.0902838870858274      ,  -1.2384276661102953     
