t,theta,w
   0.0000000000000000      ,  0.14000000000000001      ,   0.0000000000000000     
   4.0000000000000001E-002 ,  0.13977673101656923      ,  -5.5817245857694596E-003
   8.0000000000000002E-002 ,  0.13933501217016839      ,  -1.1042971160021148E-002
  0.12000000000000000      ,  0.13867991233709109      ,  -1.6377495826932129E-002
  0.16000000000000000      ,  0.13781673718624723      ,  -2.1579378771096794E-002
  0.20000000000000001      ,  0.13675101612718168      ,  -2.6643026476638906E-002
  0.23999999999999999      ,  0.13548848918849532      ,  -3.1563173467159200E-002
  0.28000000000000003      ,  0.13403509384535520      ,  -3.6334883578502959E-002
  0.32000000000000001      ,  0.13239695181434533      ,  -4.0953550775246941E-002
  0.35999999999999999      ,  0.13058035583351468      ,  -4.5414899520766348E-002
  0.40000000000000002      ,  0.12859175644512388      ,  -4.9714984709770010E-002
  0.44000000000000000      ,  0.12643774879827180      ,  -5.3850191171302388E-002
  0.47999999999999998      ,  0.12412505948829503      ,  -5.7817232749419162E-002
  0.52000000000000002      ,  0.12166053344957259      ,  -6.1613150968060998E-002
  0.56000000000000005      ,  0.11905112091812911      ,  -6.5235313286087088E-002
  0.59999999999999998      ,  0.11630386448020938      ,  -6.8681410947993224E-002
  0.64000000000000001      ,  0.11342588622278806      ,  -7.1949456435533077E-002
  0.68000000000000005      ,  0.11042437500177654      ,  -7.5037780525287687E-002
  0.71999999999999997      ,  0.10730657384348904      ,  -7.7945028957187357E-002
  0.76000000000000001      ,  0.10407976749472589      ,  -8.0670158719079052E-002
  0.80000000000000004      ,  0.10075127013662001      ,  -8.3212433952647075E-002
  0.83999999999999997      ,   9.7328413277166861E-002 ,  -8.5571421486328833E-002
  0.88000000000000000      ,   9.3818533837114346E-002 ,  -8.7746986001312838E-002
  0.92000000000000004      ,   9.0228962443624217E-002 ,  -8.9739284837253089E-002
  0.95999999999999996      ,   8.6567011945825306E-002 ,  -9.1548762444972662E-002
   1.0000000000000000      ,   8.2839966166059445E-002 ,  -9.3176144494146643E-002
   1.0400000000000000      ,   7.9055068900269865E-002 ,  -9.4622431644739324E-002
   1.0800000000000001      ,   7.5219513180597539E-002 ,  -9.5888892991808139E-002
   1.1200000000000001      ,   7.1340430812830952E-002 ,  -9.6977059194164841E-002
   1.1599999999999999      ,   6.7424882200899441E-002 ,  -9.7888715298287896E-002
